"age_A","age_B","height_A","height_B","reach_A","reach_B","stance_A","stance_B","won_A","won_B","lost_A","lost_B","drawn_A","drawn_B","kos_A","kos_B","decision","decision_group"
-0.157503886346538,0.0161408239915035,-0.500069200111544,-0.900178886023714,-0.673500019003515,-0.0944766648299494,"orthodox","orthodox",-0.56545157997186,0.407849610027306,-0.716582526429991,1.9567182066046,-0.0279732840958088,0.392053703397834,-0.674229830321557,0.580115602718321,"UD","POINTS"
-0.0185881180761048,0.08559870812672,-1.567028362544,0.16678027640874,-0.25991190887954,-0.177194286854745,"orthodox","orthodox",-0.462998823129842,0.202944096343271,-0.716582526429991,-0.00370233095410085,-0.448000271589451,-0.448000271589451,-0.256114685974931,0.496492573848996,"TKO","KO"
0.29397236053237,0.189785534329545,3.50102765901016,2.16732870596959,2.63520486198829,1.80802864174034,"orthodox","orthodox",0.510302366869324,0.202944096343271,0.352737766783844,4.45179889077021,0.812080690891476,0.392053703397834,0.496492573848996,0.747361660456971,"KO","KO"
0.120327650194328,0.155056592261937,2.16732870596959,2.56743839188176,1.47715815364116,1.39444053161636,"orthodox","orthodox",-0.00196141734076363,0.407849610027306,-0.538362477561018,-0.181922379823073,-0.0279732840958088,-0.448000271589451,0.24562348724102,1.1654768048036,"KO","KO"
0.224514476397153,0.08559870812672,0.16678027640874,1.50047922944931,-0.25991190887954,0.732699555418002,"orthodox","orthodox",-0.462998823129842,-0.667904336813877,-0.538362477561018,-0.538362477561018,-0.448000271589451,-0.448000271589451,-0.00524559936695563,-0.757852859190883,"TKO","KO"
-0.0880460022113213,-0.053317060143713,1.50047922944931,0.16678027640874,0.980852421492387,0.732699555418002,"southpaw","southpaw",0.100491339501254,0.561528745290332,-0.538362477561018,-0.181922379823073,-0.448000271589451,-0.448000271589451,0.329246516110345,0.496492573848996,"TD","KO"
0.0508697660591118,0.120327650194328,-2.5006176296724,-1.03354878132777,-1.50067623925147,-0.59078239697872,"orthodox","orthodox",-0.309319687866816,-0.0531877957617723,0.530957815652817,0.352737766783844,0.392053703397834,-0.0279732840958088,-0.339737714844257,0.24562348724102,"MD","POINTS"
-0.0880460022113213,0.08559870812672,0.56688996232091,-0.500069200111544,0.236393823269231,-0.508064774953925,"orthodox","orthodox",0.100491339501254,0.25417047476428,-0.538362477561018,0.530957815652817,-0.448000271589451,0.812080690891476,0.747361660456971,0.496492573848996,"TKO","KO"
-0.12277494427893,0.0508697660591118,0.56688996232091,-0.500069200111544,0.236393823269231,-0.508064774953925,"orthodox","orthodox",0.0492649610802451,0.25417047476428,-0.538362477561018,0.352737766783844,-0.448000271589451,0.812080690891476,0.747361660456971,0.496492573848996,"UD","POINTS"
-0.261690712549363,0.0161408239915035,0.16678027640874,-0.23332940950343,-0.25991190887954,0.153676201244436,"orthodox","orthodox",-0.616677958392868,-0.56545157997186,-0.716582526429991,3.38247859755638,-0.448000271589451,-0.0279732840958088,-0.590606801452232,-0.925098916929533,"TKO","KO"
-0.0185881180761048,-0.053317060143713,1.76721902005742,1.76721902005742,1.80802864174034,2.4697696179387,"orthodox","orthodox",0.0492649610802451,-0.667904336813877,0.174517717914872,-0.538362477561018,-0.448000271589451,-0.0279732840958088,0.24562348724102,-0.925098916929533,"UD","POINTS"
-0.053317060143713,0.328701302599978,1.76721902005742,1.76721902005742,1.80802864174034,0.815417177442797,"orthodox","orthodox",-0.00196141734076363,-0.719130715234886,0.174517717914872,1.06561796225973,-0.448000271589451,0.392053703397834,0.24562348724102,-0.590606801452232,"UD","POINTS"
